step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1155,417964,4620,0.009539250564857339,1.0,1.0,,,,,,,,,
1156,418320,4624,0.018341102426172796,1.0,1.0,,,,,,,,,
1157,418676,4628,0.021501010733329464,0.75,0.75,,,,,,,,,
1158,419032,4632,0.021460685611060185,1.0,1.0,,,,,,,,,
1159,419324,4636,0.021896746053882896,1.0,1.0,,,,,,,,,
1160,419744,4640,0.015032255504368632,1.0,1.0,,,,,,,,,
1161,420068,4644,0.029071166879471044,0.75,0.75,0.05337043939800379,0.5,0.5,,,,,,
1162,420488,4648,0.014285949056298798,1.0,1.0,,,,,,,,,
1163,420876,4652,0.02275472671834496,1.0,1.0,,,,,,,,,
1164,421168,4656,0.02100027813074604,1.0,1.0,,,,,,,,,
1165,421460,4660,0.02390318564546543,1.0,1.0,,,,,,,,,
1166,421720,4664,0.018553582770840384,1.0,1.0,,,,,,,,,
1167,422076,4668,0.02428844174725647,1.0,1.0,,,,,,,,,
1168,422368,4672,0.02034204947777501,1.0,1.0,,,,,,,,,
1169,422724,4676,0.019016712531193778,1.0,1.0,0.020222481641212906,1.0,1.0,,,,,,
1170,423048,4680,0.020252166926689914,1.0,1.0,,,,,,,,,
1171,423404,4684,0.031316295663966036,0.5,0.5,,,,,,,,,
1172,423760,4688,0.02016130528297786,1.0,1.0,,,,,,,,,
1173,424148,4692,0.01811145380451032,1.0,1.0,,,,,,,,,
1174,424632,4696,0.016255641065262734,1.0,1.0,,,,,,,,,
1175,424956,4700,0.02045605492019301,1.0,1.0,,,,,,,,,
1176,425344,4704,0.018628617608680387,1.0,1.0,,,,,,,,,
1177,425604,4708,0.020856097474413637,1.0,1.0,0.03647257814120209,0.5,0.5,,,,,,
1178,425896,4712,0.025766804584289895,1.0,1.0,,,,,,,,,
1179,426252,4716,0.01970700215219263,1.0,1.0,,,,,,,,,
1180,426576,4720,0.017628749303208142,1.0,1.0,,,,,,,,,
1181,426932,4724,0.01754248427163627,1.0,1.0,,,,,,,,,
1182,427288,4728,0.017475071518228365,1.0,1.0,,,,,,,,,
1183,427644,4732,0.014699056415328381,1.0,1.0,,,,,,,,,
1184,427936,4736,0.02262361930314235,1.0,1.0,,,,,,,,,
1185,428228,4740,0.023655049855926678,1.0,1.0,0.020014809983087762,1.0,1.0,,,,,,
1186,428584,4744,0.022898365743204772,1.0,1.0,,,,,,,,,
1187,428940,4748,0.01989080480879861,1.0,1.0,,,,,,,,,
1188,429264,4752,0.024495910232382855,0.75,0.75,,,,,,,,,
1189,429620,4756,0.020200433502822076,1.0,1.0,,,,,,,,,
1190,429944,4760,0.02046147606476496,1.0,1.0,,,,,,,,,
1191,430268,4764,0.022199889831227733,0.75,0.75,,,,,,,,,
1192,430688,4768,0.017539317406083065,0.75,0.75,,,,,,,,,
1193,431044,4772,0.01950768508457856,1.0,1.0,0.03835716893155016,0.75,0.75,,,,,,
1194,431496,4776,0.016233884605166723,1.0,1.0,,,,,,,,,
1195,431852,4780,0.016059252627729247,1.0,1.0,,,,,,,,,
1196,432240,4784,0.016764620983184646,1.0,1.0,,,,,,,,,
1197,432660,4788,0.016888047358621837,1.0,1.0,,,,,,,,,
1198,433016,4792,0.018471680764815354,1.0,1.0,,,,,,,,,
1199,433404,4796,0.01635126605321774,1.0,1.0,,,,,,,,,
1200,433760,4800,0.021662072716891207,1.0,1.0,,,,,,,,,
1201,434116,4804,0.01691971080270688,1.0,1.0,0.019301291125390398,1.0,1.0,,,,,,
1202,434440,4808,0.023188291815556508,1.0,1.0,,,,,,,,,
1203,434828,4812,0.020609254606700114,1.0,1.0,,,,,,,,,
1204,435152,4816,0.019911497057520475,1.0,1.0,,,,,,,,,
1205,435476,4820,0.017904461781294602,1.0,1.0,,,,,,,,,
1206,435832,4824,0.01994979028029359,1.0,1.0,,,,,,,,,
1207,436188,4828,0.018322083606150466,1.0,1.0,,,,,,,,,
1208,436608,4832,0.024259027204707996,1.0,1.0,,,,,,,,,
1209,436964,4836,0.020507199560343525,1.0,1.0,0.020487900619661395,1.0,1.0,,,,,,
1210,437224,4840,0.0205767096609675,1.0,1.0,,,,,,,,,
1211,437612,4844,0.026682082054661885,0.75,0.75,,,,,,,,,
1212,438032,4848,0.020873154199852265,1.0,1.0,,,,,,,,,
1213,438420,4852,0.019777764876325987,1.0,1.0,,,,,,,,,
1214,438776,4856,0.023769867503192075,0.75,0.75,,,,,,,,,
1215,439164,4860,0.02185935163046535,1.0,1.0,,,,,,,,,
1216,439488,4864,0.02423381986297072,1.0,1.0,,,,,,,,,
1217,439844,4868,0.021695624518995007,1.0,1.0,0.022958391729915206,1.0,1.0,,,,,,
1218,440200,4872,0.021404543793749113,0.75,0.75,,,,,,,,,
1219,440492,4876,0.020368557770341893,1.0,1.0,,,,,,,,,
1220,440784,4880,0.019106425491258464,1.0,1.0,,,,,,,,,
1221,441140,4884,0.018715395540966514,1.0,1.0,,,,,,,,,
1222,441528,4888,0.020203980142238755,1.0,1.0,,,,,,,,,
1223,441948,4892,0.022389019458166123,1.0,1.0,,,,,,,,,
1224,442304,4896,0.019342416396992437,1.0,1.0,,,,,,,,,
1225,442692,4900,0.016306210191994037,0.75,0.75,0.018788347803466977,1.0,1.0,,,,,,
1226,443016,4904,0.018961276991569027,1.0,1.0,,,,,,,,,
1227,443372,4908,0.022351883757878874,1.0,1.0,,,,,,,,,
1228,443728,4912,0.019912459304424434,1.0,1.0,,,,,,,,,
1229,444084,4916,0.018476156196182314,1.0,1.0,,,,,,,,,
1230,444472,4920,0.03322820132843921,0.5,0.5,,,,,,,,,
1231,444796,4924,0.021564357853358817,1.0,1.0,,,,,,,,,
1232,445184,4928,0.0220304286382559,1.0,1.0,,,,,,,,,
1233,445604,4932,0.01907981093462959,1.0,1.0,0.03734104596592695,0.5,0.5,,,,,,
1234,445960,4936,0.019323891349803727,1.0,1.0,,,,,,,,,
1235,446316,4940,0.021051609160402638,1.0,1.0,,,,,,,,,
1236,446736,4944,0.019943769495345855,1.0,1.0,,,,,,,,,
1237,447060,4948,0.015142653022511204,1.0,1.0,,,,,,,,,
1238,447416,4952,0.018284331847170144,1.0,1.0,,,,,,,,,
1239,447740,4956,0.017873035360753527,1.0,1.0,,,,,,,,,
1240,448128,4960,0.022563770616979274,1.0,1.0,,,,,,,,,
1241,448580,4964,0.015850462637408032,1.0,1.0,0.02304140379796279,1.0,1.0,,,,,,
1242,448904,4968,0.01772479958615526,1.0,1.0,,,,,,,,,
1243,449228,4972,0.01885964323120608,1.0,1.0,,,,,,,,,
1244,449648,4976,0.020707634621000268,1.0,1.0,,,,,,,,,
1245,450036,4980,0.019433028047941555,0.75,0.75,,,,,,,,,
1246,450392,4984,0.020807445738553292,1.0,1.0,,,,,,,,,
1247,450780,4988,0.021769310953202985,0.75,0.75,,,,,,,,,
1248,451136,4992,0.021095152323028252,1.0,1.0,,,,,,,,,
1249,451492,4996,0.02433878573553657,0.75,0.75,0.028588277825464997,0.75,0.75,,,,,,
1250,451848,5000,0.01702203791648662,1.0,1.0,,,,,,,,,
1251,452172,5004,0.02492671277255857,0.75,0.75,,,,,,,,,
1252,452528,5008,0.019978716564650615,1.0,1.0,,,,,,,,,
1253,452852,5012,0.019231571989198705,0.75,0.75,,,,,,,,,
1254,453272,5016,0.014403884875102664,1.0,1.0,,,,,,,,,
1255,453628,5020,0.01888570005614851,1.0,1.0,,,,,,,,,
1256,453984,5024,0.020436410027219045,1.0,1.0,,,,,,,,,
1257,454340,5028,0.01739304017781558,1.0,1.0,0.01998068489228544,1.0,1.0,,,,,,
1258,454760,5032,0.017245655637666432,1.0,1.0,,,,,,,,,
1259,455148,5036,0.022352895832827468,1.0,1.0,,,,,,,,,
1260,455472,5040,0.022159963407318007,1.0,1.0,,,,,,,,,
1261,455892,5044,0.017892123363460327,0.75,0.75,,,,,,,,,
1262,456216,5048,0.026494841831993732,1.0,1.0,,,,,,,,,
1263,456572,5052,0.019268145270220957,1.0,1.0,,,,,,,,,
1264,456992,5056,0.018193982829930407,1.0,1.0,,,,,,,,,
1265,457348,5060,0.022268098934145428,1.0,1.0,0.023959552419734954,1.0,1.0,,,,,,
1266,457736,5064,0.017402656799319866,1.0,1.0,,,,,,,,,
1267,458028,5068,0.021378960868421136,1.0,1.0,,,,,,,,,
1268,458352,5072,0.016359481355413253,1.0,1.0,,,,,,,,,
1269,458708,5076,0.020755441425178198,1.0,1.0,,,,,,,,,
1270,459480,5080,0.01326532599491143,1.0,1.0,,,,,,,,,
1271,459836,5084,0.017993403570878346,1.0,1.0,,,,,,,,,
1272,460288,5088,0.016649824262421082,1.0,1.0,,,,,,,,,
1273,460580,5092,0.021179577719341532,0.75,0.75,0.02390032524293213,1.0,1.0,,,,,,
1274,460936,5096,0.02193591907340394,1.0,1.0,,,,,,,,,
1275,461388,5100,0.018025746356672378,1.0,1.0,,,,,,,,,
1276,461808,5104,0.0174361383786633,1.0,1.0,,,,,,,,,
1277,462132,5108,0.018445456358359757,1.0,1.0,,,,,,,,,
1278,462552,5112,0.014572506808152417,1.0,1.0,,,,,,,,,
1279,462876,5116,0.020292531394282082,1.0,1.0,,,,,,,,,
1280,463168,5120,0.022041167254670306,1.0,1.0,,,,,,,,,
1281,463524,5124,0.021992966427671814,0.75,0.75,0.021383852083396944,1.0,1.0,,,,,,
1282,463912,5128,0.020729862666414738,1.0,1.0,,,,,,,,,
1283,464268,5132,0.020349197339255803,1.0,1.0,,,,,,,,,
1284,464656,5136,0.020237422706209474,1.0,1.0,,,,,,,,,
1285,465012,5140,0.021119266989518135,1.0,1.0,,,,,,,,,
1286,465336,5144,0.01919845698136466,1.0,1.0,,,,,,,,,
1287,465660,5148,0.01904631644018047,0.75,0.75,,,,,,,,,
1288,465984,5152,0.02174321211852189,1.0,1.0,,,,,,,,,
1289,466276,5156,0.019258967976618364,1.0,1.0,0.02090592872837221,1.0,1.0,,,,,,
1290,466568,5160,0.025059236979537835,1.0,1.0,,,,,,,,,
1291,466828,5164,0.020008127511558248,1.0,1.0,,,,,,,,,
1292,467216,5168,0.01771698578131256,1.0,1.0,,,,,,,,,
1293,467476,5172,0.021186518245531596,1.0,1.0,,,,,,,,,
1294,467768,5176,0.019735773234457202,1.0,1.0,,,,,,,,,
1295,468156,5180,0.014313818001557335,1.0,1.0,,,,,,,,,
1296,468544,5184,0.018276515159657714,1.0,1.0,,,,,,,,,
1297,468996,5188,0.019116840995798613,1.0,1.0,0.016334764256810654,1.0,1.0,,,,,,
1298,469480,5192,0.015035301382085087,1.0,1.0,,,,,,,,,
1299,469868,5196,0.018370738664927343,1.0,1.0,,,,,,,,,
1300,470128,5200,0.023979754071910244,1.0,1.0,,,,,,,,,
1301,470580,5204,0.01788155258242837,1.0,1.0,,,,,,,,,
1302,470936,5208,0.018681892961214034,1.0,1.0,,,,,,,,,
1303,471292,5212,0.018337860234190793,1.0,1.0,,,,,,,,,
1304,471584,5216,0.024883428967052576,0.75,0.75,,,,,,,,,
1305,472004,5220,0.0283021878467664,0.75,0.75,0.024576190975869393,1.0,1.0,,,,,,
1306,472456,5224,0.017611368272934913,1.0,1.0,,,,,,,,,
1307,472844,5228,0.016337535737013877,1.0,1.0,,,,,,,,,
1308,473232,5232,0.016075160517044773,0.75,0.75,,,,,,,,,
1309,473620,5236,0.023287205907310798,1.0,1.0,,,,,,,,,
1310,473944,5240,0.02345486576121137,0.75,0.75,,,,,,,,,
1311,474268,5244,0.01747362634583235,1.0,1.0,,,,,,,,,
1312,474592,5248,0.019962627772668086,1.0,1.0,,,,,,,,,
1313,474884,5252,0.016614883386111293,1.0,1.0,0.03227088565446474,0.75,0.75,,,,,,
1314,475240,5256,0.020831753499380844,1.0,1.0,,,,,,,,,
1315,475596,5260,0.0223645271634012,1.0,1.0,,,,,,,,,
1316,475920,5264,0.018568858797640954,1.0,1.0,,,,,,,,,
1317,476276,5268,0.018918031405392503,1.0,1.0,,,,,,,,,
1318,476664,5272,0.020292321167279876,1.0,1.0,,,,,,,,,
1319,476988,5276,0.01637299292487793,1.0,1.0,,,,,,,,,
1320,477376,5280,0.02648815450892376,1.0,1.0,,,,,,,,,
1321,477764,5284,0.025754392465747178,1.0,1.0,0.021183521446096455,0.75,0.75,,,,,,
1322,478056,5288,0.016370119267341877,1.0,1.0,,,,,,,,,
1323,478412,5292,0.01763901223003231,1.0,1.0,,,,,,,,,
1324,478704,5296,0.022687201862975796,1.0,1.0,,,,,,,,,
1325,479124,5300,0.020484486604895887,1.0,1.0,,,,,,,,,
1326,479448,5304,0.01771225467834737,1.0,1.0,,,,,,,,,
1327,479772,5308,0.020376827778596424,1.0,1.0,,,,,,,,,
1328,480544,5312,0.011130873558869792,1.0,1.0,,,,,,,,,
1329,480900,5316,0.016152501070806305,1.0,1.0,0.029884625828895374,0.75,0.75,,,,,,
1330,481224,5320,0.018356375528213436,1.0,1.0,,,,,,,,,
1331,481516,5324,0.02073358845560538,1.0,1.0,,,,,,,,,
1332,481936,5328,0.02169116984311416,1.0,1.0,,,,,,,,,
1333,482260,5332,0.028238781437095482,1.0,1.0,,,,,,,,,
1334,482648,5336,0.022592179093278163,1.0,1.0,,,,,,,,,
1335,482908,5340,0.020862518461998884,1.0,1.0,,,,,,,,,
1336,483168,5344,0.02097867933823149,1.0,1.0,,,,,,,,,
1337,483492,5348,0.022349719706501514,1.0,1.0,0.03448002022349011,0.5,0.5,,,,,,
1338,483848,5352,0.02157280043697136,1.0,1.0,,,,,,,,,
1339,484172,5356,0.021911561158367655,1.0,1.0,,,,,,,,,
1340,484528,5360,0.01809669379298434,1.0,1.0,,,,,,,,,
1341,484916,5364,0.021072688783425126,1.0,1.0,,,,,,,,,
1342,485272,5368,0.02369073984799086,1.0,1.0,,,,,,,,,
1343,485564,5372,0.023022926403069077,1.0,1.0,,,,,,,,,
1344,485984,5376,0.01625209466819081,1.0,1.0,,,,,,,,,
1345,486340,5380,0.020995820201422953,1.0,1.0,0.01901122765683887,1.0,1.0,,,,,,
1346,486792,5384,0.014676891525300847,1.0,1.0,,,,,,,,,
1347,487116,5388,0.01832250323675582,1.0,1.0,,,,,,,,,
1348,487472,5392,0.02185482009791884,1.0,1.0,,,,,,,,,
1349,487860,5396,0.01620177754655841,1.0,1.0,,,,,,,,,
1350,488248,5400,0.020046920349211596,1.0,1.0,,,,,,,,,
1351,488604,5404,0.0209949556062381,1.0,1.0,,,,,,,,,
1352,488960,5408,0.025005995975651077,1.0,1.0,,,,,,,,,
1353,489348,5412,0.018763999749596572,1.0,1.0,0.04544726665987876,0.75,0.75,,,,,,
1354,489672,5416,0.024118041346538516,1.0,1.0,,,,,,,,,
1355,490028,5420,0.019356414666292093,0.75,0.75,,,,,,,,,
1356,490320,5424,0.0236993434673495,1.0,1.0,,,,,,,,,
1357,490644,5428,0.02025085569693001,1.0,1.0,,,,,,,,,
1358,491064,5432,0.019693799953675133,1.0,1.0,,,,,,,,,
1359,491420,5436,0.0213979886566431,1.0,1.0,,,,,,,,,
1360,491712,5440,0.021764121542762638,1.0,1.0,,,,,,,,,
1361,492036,5444,0.02064972948128421,1.0,1.0,0.0954442642005867,0.5,0.5,,,,,,
1362,493320,5448,0.021626508547625718,0.75,0.75,,,,,,,,,
1363,493676,5452,0.021477327562790274,1.0,1.0,,,,,,,,,
1364,494032,5456,0.023946995709860208,1.0,1.0,,,,,,,,,
1365,494388,5460,0.019223421873588806,1.0,1.0,,,,,,,,,
1366,494776,5464,0.019975690104791263,1.0,1.0,,,,,,,,,
1367,495100,5468,0.02031940403806011,1.0,1.0,,,,,,,,,
1368,495520,5472,0.019663907481678906,1.0,1.0,,,,,,,,,
1369,495876,5476,0.02088063438457277,1.0,1.0,0.040563391553171416,0.75,0.75,,,,,,
1370,496200,5480,0.021377767854213352,1.0,1.0,,,,,,,,,
1371,496620,5484,0.013241602038230438,1.0,1.0,,,,,,,,,
1372,496944,5488,0.01842689824582878,1.0,1.0,,,,,,,,,
1373,497332,5492,0.023667515688140184,0.75,0.75,,,,,,,,,
1374,497688,5496,0.021207498410232582,1.0,1.0,,,,,,,,,
1375,498012,5500,0.021673007687194136,1.0,1.0,,,,,,,,,
1376,498400,5504,0.02498026390734875,0.75,0.75,,,,,,,,,
1377,498724,5508,0.018403546053475377,0.75,0.75,0.021883328217384798,1.0,1.0,,,,,,
1378,499144,5512,0.01761858952173247,1.0,1.0,,,,,,,,,
1379,499468,5516,0.01767483220049125,1.0,1.0,,,,,,,,,
1380,499792,5520,0.01524453221867537,0.75,0.75,,,,,,,,,
1381,500116,5524,0.02202002481536933,1.0,1.0,,,,,,,,,
1382,500504,5528,0.023294488895037862,1.0,1.0,,,,,,,,,
1383,500828,5532,0.017523276441653655,1.0,1.0,,,,,,,,,
1384,501152,5536,0.019285331653734663,1.0,1.0,,,,,,,,,
1385,501572,5540,0.014649029304524615,0.75,0.75,0.045507631510869596,0.25,0.25,,,,,,
1386,501960,5544,0.015737824627460928,1.0,1.0,,,,,,,,,
1387,502284,5548,0.019000131572865307,1.0,1.0,,,,,,,,,
1388,502640,5552,0.02230464938127029,1.0,1.0,,,,,,,,,
1389,502964,5556,0.01781151369750266,1.0,1.0,,,,,,,,,
1390,503288,5560,0.022272686435953364,1.0,1.0,,,,,,,,,
1391,503580,5564,0.01738395291079886,1.0,1.0,,,,,,,,,
1392,503968,5568,0.017919184699961063,1.0,1.0,,,,,,,,,
1393,505284,5572,0.013690304455558343,1.0,1.0,0.053428407828428975,0.75,0.75,,,,,,
1394,505640,5576,0.02704471897918681,0.75,0.75,,,,,,,,,
1395,505964,5580,0.02402906122151628,0.75,0.75,,,,,,,,,
1396,506288,5584,0.022793093199146953,1.0,1.0,,,,,,,,,
1397,506580,5588,0.020908016880007915,1.0,1.0,,,,,,,,,
1398,506872,5592,0.01576784142473124,1.0,1.0,,,,,,,,,
1399,507196,5596,0.023310620929337646,1.0,1.0,,,,,,,,,
1400,507584,5600,0.014867956627251717,1.0,1.0,,,,,,,,,
1401,507940,5604,0.015353904590654483,1.0,1.0,0.04088599185150535,0.5,0.5,,,,,,
1402,508296,5608,0.022267967479909195,1.0,1.0,,,,,,,,,
1403,508556,5612,0.01800988320193254,1.0,1.0,,,,,,,,,
1404,508848,5616,0.017198644315896818,1.0,1.0,,,,,,,,,
1405,509172,5620,0.02203759775865984,1.0,1.0,,,,,,,,,
1406,509496,5624,0.020721090094336883,1.0,1.0,,,,,,,,,
1407,509852,5628,0.01686866519611968,1.0,1.0,,,,,,,,,
1408,510208,5632,0.016744339281206486,1.0,1.0,,,,,,,,,
1409,510532,5636,0.02380013876897321,1.0,1.0,0.03797667162820693,0.75,0.75,,,,,,
1410,510952,5640,0.025054709965991614,0.75,0.75,,,,,,,,,
1411,511404,5644,0.018609489274171442,1.0,1.0,,,,,,,,,
1412,511824,5648,0.0413205512770705,0.75,0.75,,,,,,,,,
1413,512116,5652,0.029495163598143317,0.75,0.75,,,,,,,,,
1414,512504,5656,0.02402711428213919,1.0,1.0,,,,,,,,,
1415,512860,5660,0.01585138860869341,1.0,1.0,,,,,,,,,
1416,513184,5664,0.0178166702224486,1.0,1.0,,,,,,,,,
1417,513508,5668,0.025331212495153698,1.0,1.0,0.03863061375422495,0.75,0.75,,,,,,
1418,513768,5672,0.021200850707864007,1.0,1.0,,,,,,,,,
1419,514124,5676,0.02192872299828125,1.0,1.0,,,,,,,,,
1420,514416,5680,0.022226312524561843,1.0,1.0,,,,,,,,,
1421,514772,5684,0.020227738631626833,1.0,1.0,,,,,,,,,
1422,515192,5688,0.020755681026748733,1.0,1.0,,,,,,,,,
1423,515548,5692,0.028605687896015506,0.75,0.75,,,,,,,,,
1424,515840,5696,0.020234701200885396,1.0,1.0,,,,,,,,,
1425,516164,5700,0.023024814366327882,1.0,1.0,0.04514200973731629,0.25,0.25,,,,,,
1426,516584,5704,0.01941374074890822,1.0,1.0,,,,,,,,,
1427,516844,5708,0.023455478499077722,1.0,1.0,,,,,,,,,
1428,517200,5712,0.017815995345317404,1.0,1.0,,,,,,,,,
1429,517556,5716,0.019928031512197478,1.0,1.0,,,,,,,,,
1430,517848,5720,0.018166687147784896,1.0,1.0,,,,,,,,,
1431,518172,5724,0.018768775517592852,0.75,0.75,,,,,,,,,
1432,518496,5728,0.019231388403533677,1.0,1.0,,,,,,,,,
1433,518820,5732,0.019971729106865933,1.0,1.0,0.04341882946306376,0.5,0.5,,,,,,
1434,519208,5736,0.017094199228910676,1.0,1.0,,,,,,,,,
1435,519628,5740,0.020874325945619134,1.0,1.0,,,,,,,,,
1436,519952,5744,0.02120327488774027,1.0,1.0,,,,,,,,,
1437,520276,5748,0.02068406380200038,1.0,1.0,,,,,,,,,
1438,520632,5752,0.019150950729034572,1.0,1.0,,,,,,,,,
1439,520956,5756,0.018657916475687437,1.0,1.0,,,,,,,,,
1440,521312,5760,0.021813814377685634,1.0,1.0,,,,,,,,,
1441,521668,5764,0.017971711799452353,1.0,1.0,0.03052881683108541,0.75,0.75,,,,,,
1442,521992,5768,0.02004690090886111,1.0,1.0,,,,,,,,,
1443,522316,5772,0.015668425070893895,1.0,1.0,,,,,,,,,
1444,522608,5776,0.022226036371048894,1.0,1.0,,,,,,,,,
1445,522964,5780,0.020494522121066172,1.0,1.0,,,,,,,,,
1446,523320,5784,0.02151420734371842,1.0,1.0,,,,,,,,,
1447,523676,5788,0.018709352343153626,1.0,1.0,,,,,,,,,
1448,524032,5792,0.01981443204309548,1.0,1.0,,,,,,,,,
1449,524356,5796,0.019102325642959658,1.0,1.0,0.019950734826129652,0.75,0.75,,,,,,
1450,524712,5800,0.018596496416593188,1.0,1.0,,,,,,,,,
1451,525004,5804,0.020922604451306493,0.75,0.75,,,,,,,,,
1452,525360,5808,0.022054711929739075,0.75,0.75,,,,,,,,,
1453,525716,5812,0.01877562867750523,1.0,1.0,,,,,,,,,
1454,526136,5816,0.02316062850447796,1.0,1.0,,,,,,,,,
1455,526524,5820,0.02288119644010365,1.0,1.0,,,,,,,,,
1456,526880,5824,0.020257143515926338,1.0,1.0,,,,,,,,,
1457,527204,5828,0.020313286036328593,1.0,1.0,0.031790258928339137,0.75,0.75,,,,,,
1458,527528,5832,0.017888470609559188,1.0,1.0,,,,,,,,,
1459,527852,5836,0.019043388669099597,1.0,1.0,,,,,,,,,
1460,528272,5840,0.020908635221984898,1.0,1.0,,,,,,,,,
1461,528532,5844,0.020377771817775756,1.0,1.0,,,,,,,,,
1462,528920,5848,0.016756977490563048,1.0,1.0,,,,,,,,,
1463,529276,5852,0.021644917767421397,1.0,1.0,,,,,,,,,
1464,529600,5856,0.017496566170990425,1.0,1.0,,,,,,,,,
1465,529988,5860,0.016668975090756474,1.0,1.0,0.02132028386643166,0.75,0.75,,,,,,
1466,530344,5864,0.011916140438627614,1.0,1.0,,,,,,,,,
1467,530700,5868,0.021237220871854087,1.0,1.0,,,,,,,,,
1468,531056,5872,0.02140057015223976,1.0,1.0,,,,,,,,,
1469,531572,5876,0.017041024423302305,1.0,1.0,,,,,,,,,
1470,531928,5880,0.01840270604344949,1.0,1.0,,,,,,,,,
1471,532252,5884,0.021688146274486415,1.0,1.0,,,,,,,,,
1472,532608,5888,0.018693062414460518,1.0,1.0,,,,,,,,,
1473,533060,5892,0.020260833825208473,1.0,1.0,0.021262726753541867,0.75,0.75,,,,,,
1474,533384,5896,0.023218327037884567,1.0,1.0,,,,,,,,,
1475,533772,5900,0.01516330294708824,1.0,1.0,,,,,,,,,
1476,534160,5904,0.01570904074022863,1.0,1.0,,,,,,,,,
1477,534612,5908,0.017710027083874102,1.0,1.0,,,,,,,,,
1478,535000,5912,0.016745110485393015,1.0,1.0,,,,,,,,,
1479,535324,5916,0.02132011742728144,1.0,1.0,,,,,,,,,
1480,535648,5920,0.020128746592816035,0.75,0.75,,,,,,,,,
1481,535940,5924,0.01834161496816469,1.0,1.0,0.04068619241230534,0.5,0.5,,,,,,
1482,536392,5928,0.01775078289952373,1.0,1.0,,,,,,,,,
1483,537004,5932,0.01244482958555361,1.0,1.0,,,,,,,,,
1484,537296,5936,0.02155318030181837,1.0,1.0,,,,,,,,,
1485,537652,5940,0.018985452773654023,0.75,0.75,,,,,,,,,
1486,538008,5944,0.02401331797241594,1.0,1.0,,,,,,,,,
1487,538460,5948,0.016083223626653473,1.0,1.0,,,,,,,,,
1488,538784,5952,0.020513183025784434,1.0,1.0,,,,,,,,,
1489,539108,5956,0.019733886127726773,1.0,1.0,0.02255282222091763,1.0,1.0,,,,,,
1490,539464,5960,0.017168272959264045,1.0,1.0,,,,,,,,,
1491,539724,5964,0.019718062966969048,1.0,1.0,,,,,,,,,
1492,540048,5968,0.02183752305241963,1.0,1.0,,,,,,,,,
1493,540468,5972,0.01886835678192062,1.0,1.0,,,,,,,,,
1494,540824,5976,0.020993822082094136,1.0,1.0,,,,,,,,,
1495,541148,5980,0.021442314063332545,1.0,1.0,,,,,,,,,
1496,541472,5984,0.029549443389605835,0.75,0.75,,,,,,,,,
1497,541796,5988,0.017506195523136786,1.0,1.0,0.03300617663944184,0.5,0.5,,,,,,
1498,542120,5992,0.02295352779213373,0.75,0.75,,,,,,,,,
1499,542412,5996,0.01947111891798822,0.75,0.75,,,,,,,,,
1500,542768,6000,0.01672841939726623,1.0,1.0,,,,,,,,,
1501,543092,6004,0.021697452450455963,1.0,1.0,,,,,,,,,
1502,543512,6008,0.015584832158052758,1.0,1.0,,,,,,,,,
1503,543900,6012,0.01883148226460991,1.0,1.0,,,,,,,,,
1504,544224,6016,0.02032924981540989,1.0,1.0,,,,,,,,,
1505,544580,6020,0.020540064718418564,1.0,1.0,0.021806784033410104,0.75,0.75,,,,,,
1506,544904,6024,0.023589649324800094,1.0,1.0,,,,,,,,,
1507,545260,6028,0.018606781187717854,1.0,1.0,,,,,,,,,
1508,545648,6032,0.018271085170109898,1.0,1.0,,,,,,,,,
1509,546036,6036,0.01862262957255813,1.0,1.0,,,,,,,,,
1510,546296,6040,0.017666699878773194,1.0,1.0,,,,,,,,,
1511,546652,6044,0.017835524980679286,1.0,1.0,,,,,,,,,
1512,547040,6048,0.018823916993365553,0.75,0.75,,,,,,,,,
1513,547364,6052,0.021196897371817288,1.0,1.0,0.03517588776275472,0.75,0.75,,,,,,
1514,547752,6056,0.018499266678206654,1.0,1.0,,,,,,,,,
1515,548044,6060,0.016090948198044335,0.75,0.75,,,,,,,,,
1516,548368,6064,0.020869983980866157,1.0,1.0,,,,,,,,,
1517,548724,6068,0.01871806787463975,1.0,1.0,,,,,,,,,
1518,549080,6072,0.019763670114652396,1.0,1.0,,,,,,,,,
1519,549468,6076,0.022102538253474257,1.0,1.0,,,,,,,,,
1520,549760,6080,0.018883898621691934,1.0,1.0,,,,,,,,,
1521,550116,6084,0.0163360363265471,1.0,1.0,0.01810781429844983,1.0,1.0,,,,,,
1522,550664,6088,0.016503885471564686,1.0,1.0,,,,,,,,,
1523,551020,6092,0.024795534083982516,0.75,0.75,,,,,,,,,
1524,551440,6096,0.022087345966489903,1.0,1.0,,,,,,,,,
1525,551828,6100,0.01852269158671453,1.0,1.0,,,,,,,,,
1526,552216,6104,0.02131831816383851,1.0,1.0,,,,,,,,,
1527,552604,6108,0.019575987013230513,0.75,0.75,,,,,,,,,
1528,552928,6112,0.022935809554964506,0.75,0.75,,,,,,,,,
1529,553284,6116,0.019463814459973593,1.0,1.0,0.03888006071120774,0.5,0.5,,,,,,
1530,553608,6120,0.019549241056405466,1.0,1.0,,,,,,,,,
1531,553996,6124,0.01405380446397191,1.0,1.0,,,,,,,,,
