step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
3901,1414708,15604,0.00696443562161652,1.0,1.0,,,,,,,,,
3902,1415032,15608,0.007803193405462773,1.0,1.0,,,,,,,,,
3903,1415388,15612,0.009382592483764123,1.0,1.0,,,,,,,,,
3904,1415712,15616,0.006837593404251404,1.0,1.0,,,,,,,,,
3905,1416036,15620,0.006538343576720051,1.0,1.0,0.08832981138686005,0.75,0.75,,,,,,
3906,1416392,15624,0.006514601737186868,1.0,1.0,,,,,,,,,
3907,1416620,15628,0.009522880163109485,1.0,1.0,,,,,,,,,
3908,1416944,15632,0.006706261441905237,1.0,1.0,,,,,,,,,
3909,1417332,15636,0.006540388884272673,1.0,1.0,,,,,,,,,
3910,1417720,15640,0.00703601003229765,1.0,1.0,,,,,,,,,
3911,1418108,15644,0.005208094314616264,1.0,1.0,,,,,,,,,
3912,1418496,15648,0.006389880198945041,0.75,0.75,,,,,,,,,
3913,1418852,15652,0.007367298719745003,1.0,1.0,0.03191798963801543,1.0,1.0,,,,,,
3914,1419176,15656,0.0056542879007491385,1.0,1.0,,,,,,,,,
3915,1419564,15660,0.007614421083121363,1.0,1.0,,,,,,,,,
3916,1419888,15664,0.0070226465625967335,1.0,1.0,,,,,,,,,
3917,1420212,15668,0.0065335489164918565,1.0,1.0,,,,,,,,,
3918,1420568,15672,0.006624940755713001,1.0,1.0,,,,,,,,,
3919,1420924,15676,0.006244567261757858,1.0,1.0,,,,,,,,,
3920,1421536,15680,0.004064504877850105,1.0,1.0,,,,,,,,,
3921,1421892,15684,0.005821830886831029,1.0,1.0,0.09275740343610091,0.75,0.75,,,,,,
3922,1422312,15688,0.003924049852308234,1.0,1.0,,,,,,,,,
3923,1422668,15692,0.00839617769583723,1.0,1.0,,,,,,,,,
3924,1423056,15696,0.004896775845830494,0.75,0.75,,,,,,,,,
3925,1423892,15700,0.004605480693826267,1.0,1.0,,,,,,,,,
3926,1424280,15704,0.007078120358474987,1.0,1.0,,,,,,,,,
3927,1424636,15708,0.007432111526965415,1.0,1.0,,,,,,,,,
3928,1424960,15712,0.005078895854779642,1.0,1.0,,,,,,,,,
3929,1425220,15716,0.006013142001478724,1.0,1.0,0.026882676848707113,1.0,1.0,,,,,,
3930,1425608,15720,0.007200390832713691,1.0,1.0,,,,,,,,,
3931,1425996,15724,0.005876653148635623,1.0,1.0,,,,,,,,,
3932,1426352,15728,0.010135090771531144,1.0,1.0,,,,,,,,,
3933,1426676,15732,0.0075530400945513386,1.0,1.0,,,,,,,,,
3934,1427000,15736,0.008273020282210412,1.0,1.0,,,,,,,,,
3935,1427324,15740,0.008341394805393748,0.75,0.75,,,,,,,,,
3936,1427776,15744,0.007882073733514055,1.0,1.0,,,,,,,,,
3937,1428164,15748,0.006789936569754401,1.0,1.0,0.09600163824418997,0.75,0.75,,,,,,
3938,1428488,15752,0.007132188580678827,1.0,1.0,,,,,,,,,
3939,1428972,15756,0.0066139639798714865,1.0,1.0,,,,,,,,,
3940,1429392,15760,0.00850979624956734,1.0,1.0,,,,,,,,,
3941,1429748,15764,0.005869027124318035,1.0,1.0,,,,,,,,,
3942,1430040,15768,0.00730161801580281,1.0,1.0,,,,,,,,,
3943,1430428,15772,0.006268596142062069,1.0,1.0,,,,,,,,,
3944,1430720,15776,0.006754855827329959,1.0,1.0,,,,,,,,,
3945,1431108,15780,0.005593477769525204,1.0,1.0,0.1935392305116193,0.25,0.25,,,,,,
3946,1431496,15784,0.00703219438636959,1.0,1.0,,,,,,,,,
3947,1431820,15788,0.007742390455751895,1.0,1.0,,,,,,,,,
3948,1432176,15792,0.005123154313694619,1.0,1.0,,,,,,,,,
3949,1432564,15796,0.011798164935805426,1.0,1.0,,,,,,,,,
3950,1432920,15800,0.008248402345301125,1.0,1.0,,,,,,,,,
3951,1433308,15804,0.005492572948866371,1.0,1.0,,,,,,,,,
3952,1433600,15808,0.004983752508608528,1.0,1.0,,,,,,,,,
3953,1433860,15812,0.0061316741384420045,1.0,1.0,0.14168084614873877,0.5,0.5,,,,,,
3954,1434280,15816,0.006292987039524265,1.0,1.0,,,,,,,,,
3955,1434668,15820,0.007151102017774507,1.0,1.0,,,,,,,,,
3956,1434960,15824,0.005601710081686091,1.0,1.0,,,,,,,,,
3957,1435348,15828,0.008217941682690834,1.0,1.0,,,,,,,,,
3958,1435704,15832,0.006892333279337922,0.75,0.75,,,,,,,,,
3959,1435964,15836,0.01029532909374665,1.0,1.0,,,,,,,,,
3960,1436384,15840,0.005281077835800735,1.0,1.0,,,,,,,,,
3961,1436740,15844,0.0078015141921046575,1.0,1.0,0.027318697923060693,1.0,1.0,,,,,,
3962,1437160,15848,0.006517896829172463,1.0,1.0,,,,,,,,,
3963,1437484,15852,0.005809470652739944,1.0,1.0,,,,,,,,,
3964,1437840,15856,0.007926856393923858,1.0,1.0,,,,,,,,,
3965,1438196,15860,0.007205357395035048,1.0,1.0,,,,,,,,,
3966,1438520,15864,0.005767083151555076,1.0,1.0,,,,,,,,,
3967,1438876,15868,0.005289483857018092,1.0,1.0,,,,,,,,,
3968,1439296,15872,0.006558189506457925,1.0,1.0,,,,,,,,,
3969,1439556,15876,0.006495677896442608,1.0,1.0,0.05582547560326853,0.75,0.75,,,,,,
3970,1439848,15880,0.0057942002541956465,1.0,1.0,,,,,,,,,
3971,1440236,15884,0.007848835417112577,1.0,1.0,,,,,,,,,
3972,1440624,15888,0.007286769574081018,1.0,1.0,,,,,,,,,
3973,1440980,15892,0.0063607260635526386,1.0,1.0,,,,,,,,,
3974,1441368,15896,0.006382295678262415,1.0,1.0,,,,,,,,,
3975,1441756,15900,0.007133960046414349,1.0,1.0,,,,,,,,,
3976,1442048,15904,0.007178416836082234,1.0,1.0,,,,,,,,,
3977,1442372,15908,0.005538143040755686,1.0,1.0,0.07748917750632851,0.75,0.75,,,,,,
3978,1442728,15912,0.0059423882311467995,1.0,1.0,,,,,,,,,
3979,1442988,15916,0.0036961095206035893,1.0,1.0,,,,,,,,,
3980,1443472,15920,0.008679102077619728,1.0,1.0,,,,,,,,,
3981,1443796,15924,0.00650508966521085,1.0,1.0,,,,,,,,,
3982,1444152,15928,0.008675273975908032,1.0,1.0,,,,,,,,,
3983,1444508,15932,0.008864518288560653,1.0,1.0,,,,,,,,,
3984,1444800,15936,0.006879039811255327,0.75,0.75,,,,,,,,,
3985,1445060,15940,0.007953817021525568,1.0,1.0,0.08396845725919187,0.75,0.75,,,,,,
3986,1445512,15944,0.005913555470921887,1.0,1.0,,,,,,,,,
3987,1445932,15948,0.007850573942100295,1.0,1.0,,,,,,,,,
3988,1446320,15952,0.0067648341773366176,1.0,1.0,,,,,,,,,
3989,1446740,15956,0.00824986288935615,1.0,1.0,,,,,,,,,
3990,1447096,15960,0.011187613788727067,1.0,1.0,,,,,,,,,
3991,1447548,15964,0.008803695108530947,1.0,1.0,,,,,,,,,
3992,1447840,15968,0.005370001418981804,1.0,1.0,,,,,,,,,
3993,1448228,15972,0.004744443983871284,0.75,0.75,0.09713116654891193,0.75,0.75,,,,,,
3994,1448584,15976,0.006201883968192808,1.0,1.0,,,,,,,,,
3995,1448972,15980,0.007637434684871862,1.0,1.0,,,,,,,,,
3996,1449296,15984,0.007564962312639575,1.0,1.0,,,,,,,,,
3997,1449684,15988,0.007307823261230015,1.0,1.0,,,,,,,,,
3998,1450008,15992,0.007061956934254865,1.0,1.0,,,,,,,,,
3999,1450332,15996,0.008823400971071737,1.0,1.0,,,,,,,,,
4000,1450688,16000,0.008381722668597586,1.0,1.0,,,,,,,,,
4001,1451044,16004,0.007580243530556855,1.0,1.0,0.028015468229281894,1.0,1.0,,,,,,
4002,1451432,16008,0.005605856715621486,1.0,1.0,,,,,,,,,
4003,1451788,16012,0.004246344744054023,1.0,1.0,,,,,,,,,
4004,1452112,16016,0.00799198476581783,1.0,1.0,,,,,,,,,
4005,1452532,16020,0.006639236268822924,1.0,1.0,,,,,,,,,
4006,1452952,16024,0.0027598185422791346,1.0,1.0,,,,,,,,,
4007,1453340,16028,0.00516006488428254,1.0,1.0,,,,,,,,,
4008,1453760,16032,0.005571234945922807,1.0,1.0,,,,,,,,,
4009,1454084,16036,0.006730367926410798,1.0,1.0,0.09598128802410942,0.75,0.75,,,,,,
4010,1454440,16040,0.005333298453837541,1.0,1.0,,,,,,,,,
4011,1454700,16044,0.008469341171827696,1.0,1.0,,,,,,,,,
4012,1455056,16048,0.006125548820734633,1.0,1.0,,,,,,,,,
4013,1455380,16052,0.005094423194635878,1.0,1.0,,,,,,,,,
4014,1455832,16056,0.008440195997904732,1.0,1.0,,,,,,,,,
4015,1456188,16060,0.006810765396114939,1.0,1.0,,,,,,,,,
4016,1456544,16064,0.005957528260901539,1.0,1.0,,,,,,,,,
4017,1456900,16068,0.00422195107225006,1.0,1.0,0.07009875929133604,0.75,0.75,,,,,,
4018,1457192,16072,0.006568381172940132,1.0,1.0,,,,,,,,,
4019,1457548,16076,0.007442072791641383,1.0,1.0,,,,,,,,,
4020,1457840,16080,0.007460220335692612,1.0,1.0,,,,,,,,,
4021,1458164,16084,0.005144981325477778,1.0,1.0,,,,,,,,,
4022,1458456,16088,0.007196613467342168,1.0,1.0,,,,,,,,,
4023,1458748,16092,0.005494762307351504,1.0,1.0,,,,,,,,,
4024,1459072,16096,0.007918591330016277,1.0,1.0,,,,,,,,,
4025,1459460,16100,0.007330863547031138,1.0,1.0,0.1052378540898879,0.5,0.5,,,,,,
4026,1459848,16104,0.005919538023528313,1.0,1.0,,,,,,,,,
4027,1460140,16108,0.004736052799400378,0.75,0.75,,,,,,,,,
4028,1460400,16112,0.008005802773263269,1.0,1.0,,,,,,,,,
4029,1460724,16116,0.008211265113230868,0.75,0.75,,,,,,,,,
4030,1461080,16120,0.006118937355778597,1.0,1.0,,,,,,,,,
4031,1461404,16124,0.008485897970580487,1.0,1.0,,,,,,,,,
4032,1461728,16128,0.009342000270109275,1.0,1.0,,,,,,,,,
4033,1462148,16132,0.00784386919176594,1.0,1.0,0.07587463348079304,0.75,0.75,,,,,,
4034,1462504,16136,0.0046387317735003255,1.0,1.0,,,,,,,,,
4035,1462828,16140,0.005752054459985669,1.0,1.0,,,,,,,,,
4036,1463152,16144,0.009618772330326746,1.0,1.0,,,,,,,,,
4037,1463476,16148,0.006453841468921129,1.0,1.0,,,,,,,,,
4038,1463800,16152,0.00678262882819754,1.0,1.0,,,,,,,,,
4039,1464124,16156,0.007324531825399434,1.0,1.0,,,,,,,,,
4040,1464416,16160,0.007938774516273683,1.0,1.0,,,,,,,,,
4041,1464804,16164,0.007593409276112842,1.0,1.0,0.14993428647557858,0.5,0.5,,,,,,
4042,1465224,16168,0.007694664583509933,1.0,1.0,,,,,,,,,
4043,1465612,16172,0.006535883545413761,1.0,1.0,,,,,,,,,
4044,1465968,16176,0.008221348619438386,1.0,1.0,,,,,,,,,
4045,1466260,16180,0.006284500210686445,1.0,1.0,,,,,,,,,
4046,1466616,16184,0.006271298303149045,1.0,1.0,,,,,,,,,
4047,1466908,16188,0.005679393984710976,1.0,1.0,,,,,,,,,
4048,1467232,16192,0.005916890807755001,1.0,1.0,,,,,,,,,
4049,1467588,16196,0.00976098728227364,1.0,1.0,0.10188466887842496,0.75,0.75,,,,,,
4050,1467944,16200,0.005797380634468313,1.0,1.0,,,,,,,,,
4051,1468236,16204,0.007531262186390949,1.0,1.0,,,,,,,,,
4052,1468464,16208,0.010133049923728992,1.0,1.0,,,,,,,,,
4053,1468852,16212,0.0068988596081314725,1.0,1.0,,,,,,,,,
4054,1469304,16216,0.007315268001449157,1.0,1.0,,,,,,,,,
4055,1469692,16220,0.006357486076365902,1.0,1.0,,,,,,,,,
4056,1470016,16224,0.008762662121269155,1.0,1.0,,,,,,,,,
4057,1470372,16228,0.006425862175364397,1.0,1.0,0.1958624064097542,0.25,0.25,,,,,,
4058,1470728,16232,0.00964640567367882,1.0,1.0,,,,,,,,,
4059,1471084,16236,0.005917912438935662,1.0,1.0,,,,,,,,,
4060,1471440,16240,0.005282254235344441,1.0,1.0,,,,,,,,,
4061,1471860,16244,0.008078686462182004,1.0,1.0,,,,,,,,,
4062,1472216,16248,0.007632141917238014,1.0,1.0,,,,,,,,,
4063,1472508,16252,0.007620534816444384,1.0,1.0,,,,,,,,,
4064,1472832,16256,0.007546056616599242,1.0,1.0,,,,,,,,,
4065,1473220,16260,0.005104864113763299,1.0,1.0,0.12797008758220071,0.5,0.5,,,,,,
4066,1473576,16264,0.0072976122407931495,1.0,1.0,,,,,,,,,
4067,1473900,16268,0.0062320585563260065,1.0,1.0,,,,,,,,,
4068,1474224,16272,0.0061263552907881635,1.0,1.0,,,,,,,,,
4069,1474580,16276,0.007388504305878802,1.0,1.0,,,,,,,,,
4070,1474872,16280,0.008028061107333869,1.0,1.0,,,,,,,,,
4071,1475228,16284,0.007610857617305763,0.75,0.75,,,,,,,,,
4072,1475584,16288,0.004378903355178289,1.0,1.0,,,,,,,,,
4073,1475908,16292,0.008765103335338748,1.0,1.0,0.08656717018819125,0.75,0.75,,,,,,
4074,1476232,16296,0.008348258367539284,1.0,1.0,,,,,,,,,
4075,1476556,16300,0.007510230965602005,1.0,1.0,,,,,,,,,
4076,1476880,16304,0.008556415375244498,0.75,0.75,,,,,,,,,
4077,1477172,16308,0.006239216453150715,1.0,1.0,,,,,,,,,
4078,1477496,16312,0.006354931659268326,1.0,1.0,,,,,,,,,
4079,1477916,16316,0.008032322643114213,1.0,1.0,,,,,,,,,
4080,1478240,16320,0.008036224322001883,1.0,1.0,,,,,,,,,
4081,1478724,16324,0.004953790060677406,1.0,1.0,0.03300460373685928,1.0,1.0,,,,,,
4082,1479080,16328,0.006056791126687136,1.0,1.0,,,,,,,,,
4083,1479436,16332,0.009031430203882472,0.75,0.75,,,,,,,,,
4084,1479728,16336,0.005984701950274805,0.75,0.75,,,,,,,,,
4085,1480020,16340,0.007196205554246922,1.0,1.0,,,,,,,,,
4086,1480344,16344,0.005300721065311922,1.0,1.0,,,,,,,,,
4087,1480732,16348,0.00932748779515241,1.0,1.0,,,,,,,,,
4088,1481152,16352,0.007885800552647391,1.0,1.0,,,,,,,,,
4089,1481476,16356,0.006924506095933135,1.0,1.0,0.03094445401847315,1.0,1.0,,,,,,
4090,1481864,16360,0.006202705227635348,1.0,1.0,,,,,,,,,
4091,1482220,16364,0.0067299379215875945,1.0,1.0,,,,,,,,,
4092,1482544,16368,0.006813027295087227,1.0,1.0,,,,,,,,,
4093,1482900,16372,0.007559268735447686,1.0,1.0,,,,,,,,,
4094,1483288,16376,0.006480523760753855,1.0,1.0,,,,,,,,,
4095,1483676,16380,0.0067077835781376135,1.0,1.0,,,,,,,,,
4096,1484096,16384,0.00569284921157424,0.75,0.75,,,,,,,,,
4097,1484420,16388,0.008235027179295461,1.0,1.0,0.08995672175621032,0.75,0.75,,,,,,
4098,1484840,16392,0.007045914896777478,1.0,1.0,,,,,,,,,
4099,1485196,16396,0.003939430943188392,1.0,1.0,,,,,,,,,
4100,1485552,16400,0.009796838925315026,1.0,1.0,,,,,,,,,
4101,1485844,16404,0.008413206853342165,1.0,1.0,,,,,,,,,
4102,1486168,16408,0.007396174364423011,0.75,0.75,,,,,,,,,
4103,1486556,16412,0.009149556968994188,1.0,1.0,,,,,,,,,
4104,1486912,16416,0.008296942062129553,1.0,1.0,,,,,,,,,
4105,1487172,16420,0.007457479419045978,1.0,1.0,0.1258308072923901,0.75,0.75,,,,,,
4106,1487528,16424,0.006381798758530799,1.0,1.0,,,,,,,,,
4107,1487884,16428,0.006852777118671782,0.75,0.75,,,,,,,,,
4108,1488208,16432,0.00768072652168939,1.0,1.0,,,,,,,,,
4109,1488564,16436,0.007974021414666299,1.0,1.0,,,,,,,,,
4110,1489016,16440,0.011500031632524043,1.0,1.0,,,,,,,,,
4111,1489436,16444,0.0065697206763481375,1.0,1.0,,,,,,,,,
4112,1489792,16448,0.005701600099607917,1.0,1.0,,,,,,,,,
4113,1490212,16452,0.006962060071011881,1.0,1.0,0.10303583630880664,0.75,0.75,,,,,,
4114,1490632,16456,0.0071656060285581425,1.0,1.0,,,,,,,,,
4115,1490988,16460,0.005964651258204583,1.0,1.0,,,,,,,,,
4116,1491344,16464,0.005566300643086956,1.0,1.0,,,,,,,,,
4117,1491668,16468,0.008289105073765757,1.0,1.0,,,,,,,,,
4118,1492024,16472,0.056751384891421154,0.75,0.75,,,,,,,,,
4119,1492380,16476,0.008334596185822435,1.0,1.0,,,,,,,,,
4120,1492672,16480,0.00738118563859441,1.0,1.0,,,,,,,,,
4121,1492964,16484,0.007706017479591999,0.75,0.75,0.11852882768794457,0.75,0.75,,,,,,
4122,1493320,16488,0.008263091471816135,1.0,1.0,,,,,,,,,
4123,1493676,16492,0.005828371014522071,1.0,1.0,,,,,,,,,
4124,1494096,16496,0.006269173669119833,1.0,1.0,,,,,,,,,
4125,1494484,16500,0.008412997795024158,1.0,1.0,,,,,,,,,
4126,1494840,16504,0.006979968102598155,1.0,1.0,,,,,,,,,
4127,1495164,16508,0.006242451806805063,1.0,1.0,,,,,,,,,
4128,1495584,16512,0.00625390098025262,0.75,0.75,,,,,,,,,
4129,1495972,16516,0.006734034376607023,1.0,1.0,0.1213133951854494,0.75,0.75,,,,,,
4130,1496328,16520,0.008115363128289841,1.0,1.0,,,,,,,,,
4131,1496588,16524,0.006842689840417531,1.0,1.0,,,,,,,,,
4132,1496944,16528,0.005958151906666349,0.75,0.75,,,,,,,,,
4133,1497236,16532,0.009887059733823807,0.75,0.75,,,,,,,,,
4134,1497560,16536,0.007985223493243088,1.0,1.0,,,,,,,,,
4135,1497916,16540,0.006967657767929031,1.0,1.0,,,,,,,,,
4136,1498240,16544,0.0061897470610447255,1.0,1.0,,,,,,,,,
4137,1498628,16548,0.005986419301827418,1.0,1.0,0.08947780509898125,0.75,0.75,,,,,,
4138,1498920,16552,0.007256472419115185,1.0,1.0,,,,,,,,,
4139,1499276,16556,0.006776433401690321,1.0,1.0,,,,,,,,,
4140,1499568,16560,0.008056439623494012,1.0,1.0,,,,,,,,,
4141,1499892,16564,0.007076439061323841,1.0,1.0,,,,,,,,,
4142,1500216,16568,0.009141284493787673,1.0,1.0,,,,,,,,,
4143,1500540,16572,0.010175314872057136,1.0,1.0,,,,,,,,,
4144,1500896,16576,0.007598106427118273,1.0,1.0,,,,,,,,,
4145,1501220,16580,0.006888257793027983,1.0,1.0,0.16820770537090352,0.5,0.5,,,,,,
4146,1501544,16584,0.00564889806203721,1.0,1.0,,,,,,,,,
4147,1501836,16588,0.005203262512446344,1.0,1.0,,,,,,,,,
4148,1502192,16592,0.005309175326675397,1.0,1.0,,,,,,,,,
4149,1502644,16596,0.006975866419623196,1.0,1.0,,,,,,,,,
4150,1503000,16600,0.007403049740314218,1.0,1.0,,,,,,,,,
4151,1503228,16604,0.004993835952749153,1.0,1.0,,,,,,,,,
4152,1503584,16608,0.005802901751875988,1.0,1.0,,,,,,,,,
4153,1503940,16612,0.004963232237078893,1.0,1.0,0.02795616015763438,1.0,1.0,,,,,,
4154,1504296,16616,0.00859576256435351,1.0,1.0,,,,,,,,,
4155,1504716,16620,0.006255931534843406,1.0,1.0,,,,,,,,,
4156,1505040,16624,0.006441699115050684,1.0,1.0,,,,,,,,,
4157,1505396,16628,0.08054931481580388,0.75,0.75,,,,,,,,,
4158,1505752,16632,0.006412848493041531,1.0,1.0,,,,,,,,,
4159,1506108,16636,0.006600798776871002,1.0,1.0,,,,,,,,,
4160,1506496,16640,0.005952265680661771,1.0,1.0,,,,,,,,,
4161,1506884,16644,0.007185310957466212,1.0,1.0,0.03774436749457942,0.75,0.75,,,,,,
4162,1507208,16648,0.00458372579707182,0.75,0.75,,,,,,,,,
4163,1507500,16652,0.006316751650111636,1.0,1.0,,,,,,,,,
4164,1507888,16656,0.0069499628901515545,1.0,1.0,,,,,,,,,
4165,1508276,16660,0.006442517053751745,1.0,1.0,,,,,,,,,
4166,1508664,16664,0.0071390810666704455,1.0,1.0,,,,,,,,,
4167,1508988,16668,0.006681842751255378,1.0,1.0,,,,,,,,,
4168,1509344,16672,0.006598756560838594,1.0,1.0,,,,,,,,,
4169,1509764,16676,0.0064242842124115395,1.0,1.0,0.053306431410581945,0.75,0.75,,,,,,
4170,1510120,16680,0.0081445378612496,1.0,1.0,,,,,,,,,
4171,1510476,16684,0.005619422460040936,1.0,1.0,,,,,,,,,
4172,1510832,16688,0.007612868355638325,0.75,0.75,,,,,,,,,
4173,1511220,16692,0.007572871244387082,1.0,1.0,,,,,,,,,
4174,1511992,16696,0.005020679188144103,1.0,1.0,,,,,,,,,
4175,1512252,16700,0.005151722068539911,1.0,1.0,,,,,,,,,
4176,1512704,16704,0.006417945526534812,1.0,1.0,,,,,,,,,
4177,1513028,16708,0.00691968365691511,1.0,1.0,0.14178767351272956,0.5,0.5,,,,,,
4178,1513416,16712,0.006503791066202149,1.0,1.0,,,,,,,,,
4179,1513740,16716,0.006321830886798302,1.0,1.0,,,,,,,,,
4180,1514064,16720,0.006974888796156549,1.0,1.0,,,,,,,,,
4181,1514612,16724,0.005056768098520514,1.0,1.0,,,,,,,,,
4182,1515000,16728,0.006815555527174964,1.0,1.0,,,,,,,,,
4183,1515356,16732,0.006050056846906957,1.0,1.0,,,,,,,,,
4184,1515680,16736,0.008194849522477381,1.0,1.0,,,,,,,,,
4185,1516004,16740,0.00888588530375811,1.0,1.0,0.07150927725895137,0.75,0.75,,,,,,
4186,1516360,16744,0.0075112616907264725,1.0,1.0,,,,,,,,,
4187,1516780,16748,0.009324458533793866,1.0,1.0,,,,,,,,,
4188,1517200,16752,0.0059135307383023855,0.75,0.75,,,,,,,,,
4189,1517524,16756,0.007231019120199106,1.0,1.0,,,,,,,,,
4190,1517880,16760,0.008112392594075863,1.0,1.0,,,,,,,,,
4191,1518236,16764,0.005653405091496972,1.0,1.0,,,,,,,,,
4192,1518592,16768,0.005053153791570278,1.0,1.0,,,,,,,,,
4193,1518916,16772,0.0075382955885931555,1.0,1.0,0.08503226521601381,0.5,0.5,,,,,,
4194,1519176,16776,0.009044830940194266,1.0,1.0,,,,,,,,,
4195,1519628,16780,0.008074176718265037,1.0,1.0,,,,,,,,,
4196,1519984,16784,0.004501474328820743,1.0,1.0,,,,,,,,,
4197,1520404,16788,0.008211482363453808,1.0,1.0,,,,,,,,,
4198,1520664,16792,0.006792095276050877,1.0,1.0,,,,,,,,,
4199,1521020,16796,0.006208357333226735,1.0,1.0,,,,,,,,,
4200,1521376,16800,0.006111353146068865,1.0,1.0,,,,,,,,,
4201,1521700,16804,0.007030869536325044,1.0,1.0,0.17080905881227107,0.5,0.5,,,,,,
4202,1522056,16808,0.008069603531339793,1.0,1.0,,,,,,,,,
4203,1522380,16812,0.0073100517648533895,1.0,1.0,,,,,,,,,
4204,1522768,16816,0.00527055300859947,1.0,1.0,,,,,,,,,
4205,1523124,16820,0.005763084590245981,1.0,1.0,,,,,,,,,
4206,1523544,16824,0.007881707169497073,1.0,1.0,,,,,,,,,
4207,1523900,16828,0.00905902761024852,1.0,1.0,,,,,,,,,
4208,1524224,16832,0.004986653534664533,1.0,1.0,,,,,,,,,
4209,1524580,16836,0.006449257502793141,1.0,1.0,0.02788229675335762,1.0,1.0,,,,,,
4210,1525896,16840,0.010669676829571767,1.0,1.0,,,,,,,,,
4211,1526220,16844,0.005282945463204438,1.0,1.0,,,,,,,,,
4212,1526512,16848,0.008737227223711069,1.0,1.0,,,,,,,,,
4213,1526836,16852,0.0058965516219169085,1.0,1.0,,,,,,,,,
4214,1527192,16856,0.008013558697975974,1.0,1.0,,,,,,,,,
4215,1527580,16860,0.007393542263820812,1.0,1.0,,,,,,,,,
4216,1527872,16864,0.0057473854732412915,1.0,1.0,,,,,,,,,
4217,1528196,16868,0.0059167407316553094,1.0,1.0,0.07181553831077753,0.75,0.75,,,,,,
4218,1528712,16872,0.006216324905081318,1.0,1.0,,,,,,,,,
4219,1529164,16876,0.00706573268888843,1.0,1.0,,,,,,,,,
4220,1529488,16880,0.00788503380730598,1.0,1.0,,,,,,,,,
4221,1529908,16884,0.005726426313978664,1.0,1.0,,,,,,,,,
4222,1530264,16888,0.006906628721157316,1.0,1.0,,,,,,,,,
4223,1530780,16892,0.005973524183710382,1.0,1.0,,,,,,,,,
4224,1531136,16896,0.0073993408530742,1.0,1.0,,,,,,,,,
4225,1531428,16900,0.003329840243046909,1.0,1.0,0.07838214960073203,0.75,0.75,,,,,,
4226,1531784,16904,0.006303160883223326,1.0,1.0,,,,,,,,,
4227,1532108,16908,0.00770641698001103,1.0,1.0,,,,,,,,,
4228,1532464,16912,0.004949858742199691,0.75,0.75,,,,,,,,,
4229,1532820,16916,0.00883531817684054,1.0,1.0,,,,,,,,,
4230,1533144,16920,0.007885724590351433,1.0,1.0,,,,,,,,,
4231,1533596,16924,0.0055024974684608945,1.0,1.0,,,,,,,,,
4232,1533920,16928,0.029417074492343664,0.75,0.75,,,,,,,,,
4233,1534308,16932,0.008216765655557205,1.0,1.0,0.08226476792950257,0.75,0.75,,,,,,
4234,1534664,16936,0.00617467762858313,1.0,1.0,,,,,,,,,
4235,1534988,16940,0.0064114690474214265,1.0,1.0,,,,,,,,,
4236,1535376,16944,0.006484244032327695,1.0,1.0,,,,,,,,,
4237,1535668,16948,0.007064193245198025,1.0,1.0,,,,,,,,,
4238,1536056,16952,0.006256576442788683,1.0,1.0,,,,,,,,,
4239,1536444,16956,0.008149529215675999,1.0,1.0,,,,,,,,,
4240,1536864,16960,0.005178198757595079,0.75,0.75,,,,,,,,,
4241,1537188,16964,0.005572314639581575,1.0,1.0,0.14804821474779553,0.5,0.5,,,,,,
4242,1537544,16968,0.009550188076704012,1.0,1.0,,,,,,,,,
4243,1537900,16972,0.004585761623842904,0.75,0.75,,,,,,,,,
4244,1538192,16976,0.0063539727094607335,1.0,1.0,,,,,,,,,
4245,1538548,16980,0.007081905115688433,1.0,1.0,,,,,,,,,
4246,1538936,16984,0.0035840133651200297,1.0,1.0,,,,,,,,,
4247,1539292,16988,0.0063415796228472494,1.0,1.0,,,,,,,,,
4248,1539648,16992,0.005993325064649799,1.0,1.0,,,,,,,,,
4249,1539940,16996,0.007216012480423883,1.0,1.0,0.11458604505427575,0.5,0.5,0.7382550239562988,0.5,0.8205128205128205,0.8013986013986014,0.6509517722625551,0.6213592233009708
4250,1540296,17000,0.0036797672949970437,1.0,1.0,,,,,,,,,
4251,1540588,17004,0.004206620007688101,1.0,1.0,,,,,,,,,
4252,1540976,17008,0.0062970193925399,1.0,1.0,,,,,,,,,
4253,1541268,17012,0.007573188020980389,1.0,1.0,,,,,,,,,
4254,1541592,17016,0.006061913623658538,1.0,1.0,,,,,,,,,
4255,1541916,17020,0.0045197115204806725,1.0,1.0,,,,,,,,,
4256,1542240,17024,0.007553643835055787,1.0,1.0,,,,,,,,,
4257,1542596,17028,0.004004408613313679,1.0,1.0,0.09830374838124181,0.75,0.75,,,,,,
4258,1542952,17032,0.006267860535325262,1.0,1.0,,,,,,,,,
4259,1543276,17036,0.0054229254646264435,0.75,0.75,,,,,,,,,
4260,1543728,17040,0.00608298903186406,1.0,1.0,,,,,,,,,
4261,1544116,17044,0.004536828851664798,1.0,1.0,,,,,,,,,
4262,1544472,17048,0.005274669650913894,1.0,1.0,,,,,,,,,
4263,1544732,17052,0.006121294609190413,1.0,1.0,,,,,,,,,
4264,1545088,17056,0.004850949340593467,1.0,1.0,,,,,,,,,
4265,1545412,17060,0.007120413153881568,1.0,1.0,0.09961361775716036,0.75,0.75,,,,,,
